#integration threshold:    3.00 TeV
#Crab flux > int. thresh:  3.152e-12
#redshift:                 0.0000
#minimum-transit-coverage: 0.50
# MJD start  MJD stop  flux+/-err [cm^-2 s^-1]  flux+/-err [CU]  transits  index  cut-off   TS(bkg)
57068.4458  57068.6951    1.599e-12  1.563e-12    0.507  0.496    1.000    1.60       6.0    1.56
57069.4431  57069.6924    5.734e-12  1.995e-12    1.819  0.633    1.000    1.60       6.0   11.79
57070.4403  57070.6896    1.963e-12  2.450e-12    0.623  0.777    0.609    1.60       6.0    0.72
57071.4375  57071.6868    8.487e-12  2.179e-12    2.693  0.691    1.000    1.60       6.0   21.91
57072.4354  57072.6847    1.128e-11  2.296e-12    3.578  0.728    1.000    1.60       6.0   38.40
57073.4326  57073.6819    5.115e-12  2.007e-12    1.623  0.637    1.000    1.60       6.0    8.74
57074.4299  57074.6792    3.118e-12  1.757e-12    0.989  0.557    1.000    1.60       6.0    4.19
57075.4271  57075.6764    9.266e-12  2.075e-12    2.940  0.658    1.000    1.60       6.0   30.90
57076.4243  57076.6736    8.292e-12  2.042e-12    2.631  0.648    1.000    1.60       6.0   27.90
57077.4215  57077.6708    9.698e-13  1.562e-12    0.308  0.496    0.994    1.60       6.0    0.42
57078.4187  57078.6681   -6.738e-13  1.792e-12   -0.214  0.569    1.000    1.60       6.0    0.18
57079.4160  57079.6653    4.112e-12  1.851e-12    1.305  0.587    1.000    1.60       6.0    6.73
57080.4132  57080.6625    3.618e-12  1.883e-12    1.148  0.598    1.000    1.60       6.0    4.87
57081.4104  57081.6597   -6.043e-13  1.904e-12   -0.192  0.604    1.000    1.60       6.0    0.11
57082.4076  57082.6569   -4.975e-13  1.978e-12   -0.158  0.628    1.000    1.60       6.0    0.07
57083.4049  57083.6542    1.641e-12  1.700e-12    0.521  0.539    1.000    1.60       6.0    1.10
57084.4021  57084.6514    9.594e-13  1.628e-12    0.304  0.517    1.000    1.60       6.0    0.39
57085.3993  57085.6486   -1.767e-12  1.523e-12   -0.561  0.483    1.000    1.60       6.0    1.33
57086.3965  57086.6458    1.286e-13  1.640e-12    0.041  0.520    1.000    1.60       6.0    0.01
57087.3944  57087.6438    2.335e-12  1.735e-12    0.741  0.551    1.000    1.60       6.0    2.19
57088.3917  57088.6410   -2.585e-13  1.834e-12   -0.082  0.582    1.000    1.60       6.0    0.02
57089.3889  57089.6382    2.325e-12  1.490e-12    0.738  0.473    0.989    1.60       6.0    3.46
57090.3861  57090.6354    9.272e-14  1.750e-12    0.029  0.555    0.991    1.60       6.0    0.00
57091.3833  57091.6326   -2.152e-12  1.451e-12   -0.683  0.460    0.991    1.60       6.0    2.01
57092.3806  57092.6299    7.400e-14  1.534e-12    0.023  0.487    1.000    1.60       6.0    0.00
57095.3722  57095.6215    1.366e-12  1.670e-12    0.433  0.530    0.868    1.60       6.0    0.80
57096.3694  57096.6188    2.616e-12  1.759e-12    0.830  0.558    0.992    1.60       6.0    2.81
57098.3639  57098.6132    3.335e-12  1.895e-12    1.058  0.601    0.897    1.60       6.0    4.11
57099.3611  57099.6104    1.837e-12  1.609e-12    0.583  0.511    1.000    1.60       6.0    1.62
57100.3583  57100.6076    2.958e-12  1.767e-12    0.939  0.561    1.000    1.60       6.0    3.84
57101.3556  57101.6056    1.076e-12  1.541e-12    0.341  0.489    1.000    1.60       6.0    0.55
57102.3535  57102.6028    3.292e-12  1.617e-12    1.045  0.513    1.000    1.60       6.0    5.94
57103.3507  57103.6000    5.139e-12  1.856e-12    1.631  0.589    1.000    1.60       6.0   10.46
57105.3451  57105.5944    3.360e-12  1.899e-12    1.066  0.603    0.999    1.60       6.0    3.98
57106.3424  57106.5917   -1.613e-13  1.830e-12   -0.051  0.581    1.000    1.60       6.0    0.01
57107.3396  57107.5889    2.435e-12  1.693e-12    0.773  0.537    1.000    1.60       6.0    2.83
57108.3368  57108.5861   -1.083e-13  1.927e-12   -0.034  0.611    0.677    1.60       6.0    0.00
57109.3340  57109.5833    3.864e-12  1.879e-12    1.226  0.596    1.000    1.60       6.0    5.39
57110.4111  57110.5806    9.317e-13  1.360e-12    0.296  0.431    0.819    1.60       6.0    0.55
57113.3229  57113.5722    2.735e-13  1.571e-12    0.087  0.498    1.000    1.60       6.0    0.03
57114.3201  57114.5694    1.050e-12  1.658e-12    0.333  0.526    1.000    1.60       6.0    0.45
57115.3174  57115.5667    1.860e-12  1.691e-12    0.590  0.537    1.000    1.60       6.0    1.43
57116.3153  57116.5646   -6.193e-13  1.399e-12   -0.196  0.444    1.000    1.60       6.0    0.24
57117.3125  57117.5618    4.485e-12  1.873e-12    1.423  0.594    1.000    1.60       6.0    7.83
57118.3097  57118.5590    4.352e-12  1.964e-12    1.381  0.623    1.000    1.60       6.0    6.11
57119.3069  57119.5563   -3.341e-14  1.949e-12   -0.011  0.618    1.000    1.60       6.0    0.00
57120.3042  57120.5535    1.326e-12  1.571e-12    0.421  0.498    1.000    1.60       6.0    0.83
57121.3014  57121.5507    2.876e-12  1.740e-12    0.913  0.552    1.000    1.60       6.0    3.67
57122.2986  57122.5479    2.730e-12  1.605e-12    0.866  0.509    0.993    1.60       6.0    3.94
57123.2958  57123.5451    3.272e-12  1.682e-12    1.038  0.534    1.000    1.60       6.0    5.13
57124.2931  57124.5424    5.383e-13  1.267e-12    0.171  0.402    1.000    1.60       6.0    0.20
57125.2903  57125.5396    4.266e-12  2.002e-12    1.354  0.635    0.981    1.60       6.0    5.68
57127.2847  57127.5340    2.286e-12  1.612e-12    0.725  0.512    1.000    1.60       6.0    2.51
57128.2819  57128.5312    1.144e-11  2.159e-12    3.629  0.685    1.000    1.60       6.0   45.22
57129.2792  57129.5285    1.658e-11  2.335e-12    5.260  0.741    1.000    1.60       6.0   90.95
57130.2764  57130.5257    5.621e-12  1.917e-12    1.784  0.608    1.000    1.60       6.0   12.26
57131.2743  57131.5236    6.365e-12  1.909e-12    2.020  0.606    1.000    1.60       6.0   17.38
57132.2715  57132.5208    3.237e-12  1.737e-12    1.027  0.551    1.000    1.60       6.0    4.70
57133.2688  57133.5181    7.115e-12  2.226e-12    2.258  0.706    0.754    1.60       6.0   17.06
57134.2660  57134.5153    6.955e-13  1.455e-12    0.221  0.462    1.000    1.60       6.0    0.26
57135.2632  57135.5125    2.528e-13  1.627e-12    0.080  0.516    1.000    1.60       6.0    0.02
57136.2604  57136.5097    1.567e-12  1.566e-12    0.497  0.497    1.000    1.60       6.0    1.26
57137.2576  57137.5069    2.968e-12  1.872e-12    0.942  0.594    0.998    1.60       6.0    3.16
57138.2549  57138.5042   -5.953e-13  1.911e-12   -0.189  0.606    0.987    1.60       6.0    0.11
57139.2521  57139.5014    3.415e-12  1.777e-12    1.084  0.564    0.988    1.60       6.0    4.90
57140.2493  57140.4986   -7.519e-13  1.622e-12   -0.239  0.515    0.910    1.60       6.0    0.26
57141.2465  57141.4958    2.049e-12  1.671e-12    0.650  0.530    0.981    1.60       6.0    1.89
57142.2438  57142.4931    4.186e-12  1.800e-12    1.328  0.571    0.991    1.60       6.0    7.51
57143.2410  57143.4903    1.473e-12  1.682e-12    0.467  0.534    1.000    1.60       6.0    0.95
57144.2382  57144.4875    2.726e-12  1.725e-12    0.865  0.547    1.000    1.60       6.0    3.18
57145.2354  57145.4854    4.188e-13  1.387e-12    0.133  0.440    0.981    1.60       6.0    0.10
57147.2306  57147.4799    2.716e-12  1.693e-12    0.862  0.537    1.000    1.60       6.0    3.24
57148.2278  57148.4771    4.276e-12  1.891e-12    1.357  0.600    0.978    1.60       6.0    7.00
57149.2250  57149.4743    3.747e-12  1.738e-12    1.189  0.551    1.000    1.60       6.0    6.23
